"transaction_id","account_id","amount","iso_anomaly_score","ae_reconstruction_error","combined_anomaly_score","fraud_flag"
84,6,2000871.75,0.58930114652723,1.92181378660499e-06,2,0
100,7,4138941.41,0.588105307647482,8.4644455587698e-06,2,0
97,7,4977677.22,0.601394091883471,6.89058070658995e-05,3,1
113,7,61321.52,0.667038191727465,0.000194143227638504,3,1
112,7,140995.52,0.709431350490471,0.000118754075870693,1,0
105,7,2291751.86,0.58930114652723,1.79363192934866e-05,4,1
101,7,1997747.76,0.587309430173541,1.96017529298012e-06,4,1
111,7,733484.17,0.635299055311591,0.000192708012383857,1,0
104,7,3977969.94,0.602209055829393,1.42903366847856e-05,3,1
109,7,3569301.84,0.613319772772523,1.16350575517655e-05,2,0
117,7,2420508.12,0.586117632982609,4.04242271933245e-06,3,1
99,7,3235799.61,0.587707234187633,4.56549308725123e-07,3,1
102,7,3937330.22,0.592501951410515,2.65697605227e-05,1,0
115,7,4263199.75,0.618323445871275,2.92610559721404e-05,1,0
108,7,2609374.69,0.617486674470338,9.13312899485211e-07,1,0
118,7,1547232.11,0.617068713513821,1.81931645394829e-05,1,0
98,7,4787916.51,0.596527416586911,3.03340978005271e-05,4,1
103,7,3610249.08,0.587707234187633,9.89104659515588e-06,1,0
106,7,1712872.07,0.590899381693565,2.45505754124288e-05,2,0
107,7,3498108.8,0.590899381693565,2.68658775551055e-05,1,0
119,7,3250333.31,0.590099723025057,1.09838070063621e-05,2,0
110,7,2376948.93,0.58930114652723,1.92499062902511e-05,0,0
114,7,4500120.04,0.641349975928152,0.000211179954771037,4,1
116,7,3242234.14,0.585720904928967,1.16144043951701e-05,4,1
130,8,500279.67,0.592501951410515,3.3392082380347e-05,2,0
127,8,1514501.51,0.590099723025057,1.76510860849423e-05,3,1
124,8,1142471.31,0.594108867433752,2.46375532835464e-05,2,0
122,8,336921.44,0.665234020106483,0.000127869948186395,1,0
136,8,1544711.28,0.585720904928967,1.47554438299194e-05,1,0
138,8,816491.24,0.588503650735592,1.14852891017446e-05,2,0
132,8,2945098.77,0.587707234187633,1.20487472769797e-06,3,1
123,8,2833944.1,0.585324445410409,1.4635448940959e-05,1,0
125,8,4896908.07,0.626329546611447,5.80743625156619e-05,2,0
128,8,2386934.24,0.586117632982609,4.08719897975803e-06,2,0
134,8,1643868.36,0.591299617300021,2.48292785792221e-05,2,0
131,8,49002.78,0.715219134810245,0.000128286029528665,3,1
129,8,982932.72,0.588902263634591,4.80290836395831e-06,1,0
121,8,1818438.1,0.59170012399923,0.000107018719338212,1,0
126,8,3666952.92,0.592903272490204,2.05482216130549e-05,4,1
120,8,4200045.7,0.617486674470338,5.97049394815247e-05,3,1
137,8,1596718.53,0.584928254245173,1.51415834315819e-05,3,1
133,8,1259487.14,0.597740380776001,2.3763116172861e-05,3,1
135,8,4336437.57,0.591299617300021,2.56067219414266e-05,3,1
151,9,1629099.98,0.59170012399923,1.49912078077826e-05,1,0
141,9,2359906.32,0.613319772772523,4.58212576902865e-06,3,1
143,9,4261934.06,0.58930114652723,4.97631542763599e-06,2,0
142,9,3359764.29,0.586117632982609,1.07164630796413e-05,1,0
145,9,1144389.28,0.587309430173541,4.32377262286125e-06,2,0
152,9,2515214.17,0.588503650735592,1.40687992713039e-05,4,1
148,9,277481.82,0.646582329039694,2.95222549431905e-05,1,0
144,9,4783578.2,0.594913958992591,5.4037804524186e-05,3,1
153,9,1216445.94,0.592501951410515,2.42226999814043e-05,3,1
149,9,98378.64,0.706076796762217,3.18565462071361e-05,3,1
146,9,1531855.71,0.592501951410515,0.000101356234071732,3,1
150,9,1474689.65,0.596527416586911,4.94277903415837e-05,2,0
140,9,3814500.39,0.588902263634591,4.87446301768168e-06,2,0
139,9,4626551.39,0.5993615038682,0.000100206505948826,1,0
147,9,1540776.41,0.601394091883471,2.19246333092118e-05,2,0
163,10,4525612.37,0.589700299596386,2.90947875094286e-05,2,0
159,10,4121729.18,0.617068713513821,2.41937651143635e-05,2,0
162,10,703197.37,0.594913958992591,3.75443942035734e-05,1,0
154,10,4760274.78,0.628879262459148,0.000122761563590896,3,1
156,10,508098.14,0.622102971757172,7.49667602677522e-05,1,0
168,10,2186597.38,0.593304865397874,0.000108412316236953,2,0
160,10,1000771.54,0.601394091883471,8.68122565903775e-05,4,1
161,10,2733379.16,0.590099723025057,1.63952099279987e-05,1,0
157,10,1847874.7,0.595316913804431,8.45845436605924e-05,2,0
158,10,672289.38,0.631439357908034,0.000238020987943642,2,0
166,10,596832.99,0.625058567880477,0.000262216489099659,2,0
164,10,2342163.67,0.590099723025057,1.3666520108495e-06,1,0
167,10,4158540.55,0.600987023585029,5.34942941993622e-05,2,0
155,10,1249980.78,0.586117632982609,2.20666415950426e-06,1,0
165,10,1277533.53,0.597740380776001,2.38076838575059e-05,3,1
170,11,461625.46,0.596527416586911,1.92125331084262e-05,3,1
175,11,366055.91,0.608356591013129,3.01082158206334e-05,4,1
178,11,1126924.45,0.58930114652723,1.15082004957757e-06,2,0
188,11,247022.25,0.661640303165948,5.3792218905211e-05,1,0
189,11,2951495.75,0.612904632285324,2.29917334463348e-06,2,0
186,11,3861954.34,0.593706730317642,2.47213243731413e-05,1,0
173,11,3835809.31,0.589700299596386,7.9329353903511e-06,3,1
176,11,2639042.12,0.589700299596386,1.89574293174274e-05,2,0
174,11,4446889.57,0.590899381693565,4.73845814896347e-05,2,0
169,11,1413949.46,0.588105307647482,3.52762150480344e-06,1,0
183,11,2700841.18,0.590499416996368,1.65906591456266e-05,4,1
181,11,3865187.01,0.587309430173541,7.4335293278754e-06,1,0
177,11,2007928.88,0.590099723025057,1.05836739167648e-05,2,0
185,11,817281.26,0.5993615038682,3.01479783736088e-05,2,0
179,11,3373017.02,0.613319772772523,6.03236244258402e-06,2,0
172,11,4612561.91,0.592100901974813,2.46925483886844e-05,2,0
190,11,3622867.18,0.590899381693565,2.6611928382337e-05,0,0
184,11,4642399.05,0.620420338677249,5.82306320707932e-05,2,0
187,11,128094.01,0.651857369482821,6.1478188827246e-05,2,0
180,11,4626857.38,0.59170012399923,7.36968452763456e-06,3,1
171,11,3993156.29,0.58930114652723,3.40744630330126e-05,3,1
182,11,2667576.83,0.590499416996368,8.54575738609865e-06,3,1
191,11,3703469.36,0.594108867433752,1.29895135390676e-05,2,0
201,12,2074966.98,0.597335785581275,0.000168877806866787,1,0
207,12,2697835.14,0.597335785581275,7.43961856724703e-05,2,0
211,12,1557842.98,0.588902263634591,1.15828801905614e-05,2,0
197,12,80234.3,0.652740717459101,0.000225183565933057,3,1
204,12,1021180.4,0.605070136440856,8.10647825122343e-05,1,0
208,12,501476.12,0.589700299596386,1.96030459179144e-05,0,0
202,12,4826535.64,0.600173713404041,5.83990662687428e-05,3,1
210,12,4280845.99,0.589700299596386,5.70927045454108e-06,0,0
194,12,1900765.64,0.588902263634591,2.09978643000815e-05,3,1
195,12,4728713.19,0.610833141017119,4.49863113860722e-05,4,1
205,12,1606042.6,0.587707234187633,1.34948783121583e-05,2,0
193,12,2544167.54,0.595720141550831,3.8078979029307e-06,3,1
192,12,1052426.98,0.617068713513821,0.000286513953556009,4,1
198,12,704538.36,0.588503650735592,6.41943315724771e-06,1,0
212,12,3282214.99,0.592501951410515,6.06292313751633e-05,2,0
196,12,1147564.83,0.602209055829393,0.000256009623051905,4,1
200,12,2981426.24,0.586911895422824,4.47227241406336e-06,3,1
199,12,779635.82,0.60794480997688,4.76616216157041e-05,2,0
209,12,4940969.35,0.615399696844424,1.47580921376015e-05,3,1
206,12,4444213.43,0.602616951850509,2.60942567129299e-05,1,0
203,12,4395507.98,0.592100901974813,6.47463616689811e-06,1,0
233,13,2628347.87,0.587309430173541,1.48105330219093e-05,3,1
219,13,3159769.24,0.58930114652723,6.07907143614958e-06,0,0
221,13,1613339.36,0.601801435902674,0.000207333037604171,4,1
214,13,1097336.34,0.586911895422824,4.33677822625931e-06,2,0
236,13,4711017.75,0.592100901974813,2.1299534770253e-05,2,0
232,13,4200224.07,0.594913958992591,6.15977578470526e-05,3,1
224,13,589977.82,0.596931464246702,4.72744780764209e-05,4,1
229,13,2752773.38,0.587707234187633,1.02966630926867e-06,3,1
244,13,967663.12,0.607533307664696,0.000257805410400295,3,1
242,13,3776092.66,0.586117632982609,1.16718516726316e-05,3,1
223,13,4963501.22,0.610006506176469,0.000107645101981125,4,1
225,13,1277166.83,0.586514629753225,7.36202229538668e-07,3,1
220,13,715629.38,0.612075194114699,0.00024510232304423,2,0
227,13,316525.74,0.618742256699329,3.31898931410802e-05,3,1
234,13,1813918.1,0.589700299596386,2.41020492163041e-05,3,1
222,13,3143935.89,0.592100901974813,4.89428146915277e-06,2,0
215,13,3716183,0.592100901974813,0.000112188626565583,2,0
213,13,3743845.86,0.592903272490204,2.20893980314049e-05,2,0
230,13,2181384.37,0.610419683667435,6.79391708781903e-06,3,1
235,13,501590.23,0.598550393488012,6.91212138539715e-05,2,0
238,13,1949472.23,0.594511276930571,0.000177861224915242,4,1
237,13,245512,0.616651035464399,1.87667106747041e-05,2,0
240,13,375277.55,0.596527416586911,3.51687290657562e-05,3,1
231,13,913879.27,0.605070136440856,7.31372531855944e-05,2,0
218,13,2110682.74,0.585720904928967,1.54257456475792e-05,3,1
228,13,473823.02,0.627603109719335,3.60641111708602e-05,3,1
239,13,1610284.49,0.586911895422824,1.01732300969555e-06,2,0
217,13,3552591.88,0.589700299596386,2.54179653717965e-05,3,1
243,13,1956800.11,0.596527416586911,3.19021928470704e-05,3,1
216,13,527035.82,0.597335785581275,6.28480220997609e-05,2,0
226,13,2282123.72,0.591299617300021,0.000122695335156005,3,1
241,13,4615337.71,0.59170012399923,1.387192621001e-05,2,0
268,14,4603427.79,0.62336794065162,0.000106107830860266,3,1
251,14,1908127.05,0.590899381693565,0.000108978787369193,4,1
255,14,3190661.48,0.590099723025057,2.33703164498951e-05,4,1
248,14,2621680.54,0.595316913804431,0.000144459557444576,2,0
265,14,3591726.72,0.585720904928967,3.41714819894496e-06,1,0
250,14,2272382.78,0.587309430173541,8.36649472017513e-06,1,0
253,14,2614673.7,0.586911895422824,2.60396282834266e-07,1,0
249,14,3302446.75,0.610833141017119,3.30549268831859e-05,3,1
245,14,4816823.36,0.60058023082072,1.7537131966913e-05,1,0
252,14,2130126.96,0.586514629753225,8.25719733108629e-06,0,0
267,14,1080981.64,0.590899381693565,1.51084451560401e-05,2,0
263,14,588249.34,0.597740380776001,3.09328088642958e-05,4,1
246,14,4721761.19,0.592903272490204,2.16084481215372e-05,0,0
260,14,2803793.13,0.600173713404041,9.76331871657903e-06,3,1
266,14,4317192.92,0.590499416996368,5.99092684406418e-06,1,0
257,14,3335225.44,0.586514629753225,7.07457878243629e-07,1,0
256,14,4523752.06,0.592100901974813,1.19223300094045e-05,3,1
259,14,2475385.44,0.588902263634591,1.18755211385975e-06,1,0
262,14,3008709.88,0.588902263634591,1.50607019792228e-05,2,0
254,14,4183708.88,0.617904918525572,2.63510134498555e-05,2,0
264,14,3363374.36,0.59612364241666,6.4816901085972e-05,3,1
247,14,3803162.39,0.586911895422824,3.9512836747522e-06,2,0
261,14,2595314.96,0.617486674470338,1.0803539843158e-06,2,0
258,14,506553.78,0.593304865397874,1.79282798511533e-05,4,1
285,15,2213237.74,0.586514629753225,1.72188011489611e-05,2,0
294,15,2677264.21,0.586117632982609,3.91910850353483e-06,1,0
281,15,3478484.8,0.602616951850509,1.24545134677223e-05,3,1
283,15,1984386.94,0.59612364241666,1.55269365435359e-05,3,1
282,15,4261191.84,0.600987023585029,2.06832534543847e-05,3,1
275,15,507389.54,0.594511276930571,5.01173373244045e-05,4,1
289,15,2073214.68,0.592903272490204,0.00011296880252884,2,0
288,15,1484668.88,0.590899381693565,2.28571048662894e-05,3,1
290,15,4239675.97,0.588503650735592,2.10539633587486e-05,2,0
278,15,4029681.6,0.608768650962231,4.73611911791437e-05,3,1
279,15,1614476.13,0.592501951410515,8.28420817622865e-05,3,1
280,15,1481722.26,0.590899381693565,2.28702688630153e-05,1,0
270,15,1383885.75,0.59170012399923,1.91196939487863e-05,4,1
293,15,3977989.83,0.596527416586911,6.4272077409365e-05,3,1
287,15,4375804.63,0.591299617300021,4.49939852728823e-05,1,0
291,15,4017327,0.588902263634591,7.02767948783144e-06,2,0
286,15,2472970.14,0.584928254245173,1.8092449317387e-05,2,0
297,15,111553.8,0.635299055311591,8.37638190158213e-05,3,1
274,15,4283375.15,0.58930114652723,1.59561398188006e-05,1,0
284,15,3067486.72,0.587707234187633,2.50651603144996e-06,3,1
271,15,3495823.04,0.594108867433752,2.45735585250476e-05,1,0
272,15,2792830.35,0.593706730317642,5.6982456481017e-06,4,1
277,15,1324137.28,0.586117632982609,1.29716828918053e-05,4,1
298,15,4338018.16,0.588902263634591,8.5064879332221e-06,3,1
296,15,2301734.12,0.590499416996368,1.04484624577793e-05,3,1
276,15,3109376.83,0.594108867433752,1.33048979431836e-05,2,0
273,15,3766842.45,0.595316913804431,9.11638380070404e-05,3,1
295,15,4105566.59,0.58930114652723,3.69452768360268e-05,2,0
292,15,1601453.46,0.614150897502341,1.71239926768082e-05,1,0
269,15,1793586.07,0.593304865397874,0.000214851915538634,2,0
300,17,2454558.27,0.586117632982609,4.00281801427331e-06,4,1
302,17,2849716.97,0.616233640130579,1.44823795178052e-05,4,1
308,17,3247385.66,0.609593608354792,3.22901045252232e-05,2,0
312,17,454581.72,0.592100901974813,3.21136611208729e-05,2,0
301,17,1076805.49,0.587707234187633,8.21684030242644e-06,2,0
311,17,1556665.72,0.588503650735592,1.47095216994402e-05,1,0
307,17,3868897.28,0.593706730317642,3.88522953426034e-05,3,1
306,17,3652171.33,0.592100901974813,8.9025197409743e-05,4,1
309,17,471712.98,0.592903272490204,3.83216375630247e-05,3,1
314,17,3759325.12,0.60058023082072,1.51787548289873e-05,1,0
305,17,3873329.98,0.617068713513821,4.21781642067587e-05,3,1
304,17,4854471.72,0.59612364241666,6.64466098582715e-05,2,0
303,17,3831734.95,0.594913958992591,2.58005919273137e-05,1,0
313,17,4928194.48,0.599767471148618,6.85655933804353e-05,3,1
299,17,2849198.38,0.58930114652723,9.69382089382851e-05,4,1
310,17,3482378.86,0.592100901974813,4.99056189061279e-06,0,0
321,19,745099.92,0.616651035464399,0.000278764980515881,5,1
330,19,2875858.88,0.591299617300021,0.000120583004007873,2,0
334,19,4961444.51,0.598550393488012,3.66190567505315e-05,4,1
326,19,3343856.7,0.588105307647482,8.24014504132557e-06,1,0
316,19,9642.77,0.740348679358958,0.00632388174325296,4,1
324,19,2488757.6,0.592903272490204,0.000116306863937266,4,1
325,19,4643103.75,0.58930114652723,8.70260175715503e-06,2,0
315,19,4910068.6,0.599767471148618,6.77149612821746e-05,2,0
320,19,2870351.07,0.59170012399923,7.42798307067965e-06,2,0
333,19,522488.19,0.59170012399923,5.48998965616404e-05,2,0
329,19,4239023.02,0.58930114652723,6.67656983112389e-06,2,0
335,19,4156454.75,0.595720141550831,2.51489446507273e-05,2,0
328,19,208910.35,0.65628609606268,6.3111956195445e-05,2,0
327,19,1198017.33,0.590099723025057,1.47276617646657e-05,2,0
318,19,943222,0.58930114652723,1.10827465379272e-05,2,0
317,19,1634971.46,0.586117632982609,5.47081029054572e-06,1,0
323,19,539766.84,0.594108867433752,1.38389570085381e-05,2,0
322,19,194832.63,0.646582329039694,2.65513929660553e-05,2,0
332,19,2021786.19,0.598955811376664,1.39092782010581e-05,2,0
331,19,1413525.23,0.586514629753225,1.2889424293167e-06,1,0
319,19,1092650.91,0.628453590150841,0.000113859232022904,2,0
353,20,2681764.17,0.592903272490204,1.90375332021848e-05,2,0
336,20,3739509.08,0.586911895422824,8.96157329006679e-06,1,0
339,20,4246254.77,0.589700299596386,4.92429486073495e-06,1,0
344,20,4935440.39,0.594913958992591,1.13635936121784e-05,2,0
337,20,2671926.37,0.587707234187633,1.45892928510695e-05,1,0
349,20,53138.11,0.678425650598704,7.48808947719655e-05,3,1
348,20,4213328.59,0.610419683667435,5.2197204866025e-05,2,0
341,20,3570458.83,0.590499416996368,4.80205766568255e-06,2,0
350,20,645312.35,0.595720141550831,8.50396531844423e-06,3,1
343,20,4522074.59,0.590099723025057,6.68097102905699e-06,2,0
351,20,577276.73,0.643089371976331,2.68320962281798e-05,4,1
347,20,2046607.84,0.597335785581275,1.50650334437074e-05,3,1
345,20,224739.17,0.655841872768801,4.61104845152065e-05,2,0
346,20,4409842,0.588105307647482,1.3680739994366e-05,0,0
338,20,1759476.28,0.587707234187633,1.53131358083526e-05,2,0
340,20,2286711.55,0.589700299596386,1.45156470830718e-06,3,1
342,20,1030943.17,0.58930114652723,1.11638313845204e-05,1,0
352,20,917609.45,0.590899381693565,1.84721016284497e-05,2,0
362,21,1004045.84,0.591299617300021,1.5563730159586e-05,3,1
363,21,766334.49,0.625905600140666,0.000239205805719347,1,0
361,21,4297578.29,0.588105307647482,5.80025100676111e-06,3,1
365,21,347845.03,0.607533307664696,2.3598262012009e-05,2,0
360,21,3624825.88,0.594913958992591,1.13867594497206e-05,1,0
366,21,717673.89,0.62336794065162,1.80605532526185e-05,2,0
368,21,3620672.73,0.596527416586911,9.30864497952933e-05,0,0
374,21,3063429.9,0.588503650735592,1.47443629853213e-06,3,1
370,21,4068716.62,0.588902263634591,3.85108898402807e-05,3,1
371,21,3811119.07,0.626329546611447,0.00019524848915471,0,0
354,21,1975136.31,0.594511276930571,0.000199357485540148,4,1
373,21,1934448.92,0.58930114652723,2.35304381980818e-05,4,1
372,21,4686117.47,0.641784383383158,0.000215828210075449,3,1
357,21,923207.16,0.594108867433752,2.58960707501812e-05,3,1
369,21,3421898.72,0.587707234187633,1.09413531027116e-05,0,0
377,21,4409805.51,0.592100901974813,6.57153683278844e-06,1,0
364,21,3136440.93,0.591299617300021,4.90204761243156e-06,1,0
356,21,2345315.98,0.587309430173541,4.14999441641657e-06,2,0
359,21,3845863.7,0.590099723025057,2.6352519698832e-06,4,1
376,21,1435030.69,0.587707234187633,1.46482512239182e-05,3,1
367,21,3424129.38,0.586911895422824,7.26359192164144e-06,2,0
355,21,2774195.18,0.588503650735592,1.4220805226174e-05,2,0
375,21,2271661.76,0.587707234187633,1.44902237491299e-05,4,1
358,21,2180307.2,0.605479970366071,0.000144859182859914,3,1
393,22,3935024.32,0.592501951410515,2.65112555558453e-05,2,0
402,22,2384923.35,0.594511276930571,8.45059701520227e-05,4,1
399,22,4551247.22,0.593706730317642,5.11029599598486e-05,1,0
395,22,4789824.96,0.617486674470338,7.06351320270947e-05,2,0
382,22,1030369.49,0.593706730317642,1.86605385793653e-05,3,1
401,22,486247.6,0.594108867433752,1.631243517206e-05,2,0
400,22,4880647.51,0.621261085558807,5.26248624255965e-05,4,1
383,22,4740077.02,0.606300471186558,2.94385996555729e-05,4,1
379,22,4200836.6,0.593706730317642,9.0042451245099e-06,1,0
388,22,2159487.31,0.58930114652723,2.24796131420984e-05,4,1
397,22,3518312.48,0.605070136440856,2.88944513610389e-05,3,1
394,22,4263152.03,0.617486674470338,3.58043564199218e-05,2,0
392,22,3052179.86,0.589700299596386,8.9718400366035e-06,4,1
384,22,2741479.38,0.592903272490204,0.000135040676410869,3,1
380,22,2303447.11,0.587309430173541,8.353536076519e-06,2,0
389,22,1930467.39,0.611660896051,2.97322044488234e-05,3,1
387,22,1086673.51,0.588503650735592,1.13655101134528e-05,3,1
378,22,720774.89,0.603433572924091,4.95623701482959e-05,2,0
390,22,3846430.91,0.589700299596386,3.31404432432763e-05,4,1
381,22,1689668.86,0.592100901974813,1.41502051801593e-05,3,1
391,22,2057037.37,0.590899381693565,1.17503426749443e-05,2,0
385,22,3220356.24,0.594511276930571,9.01340014762617e-05,3,1
386,22,2714600.7,0.588105307647482,1.02712018423624e-06,1,0
398,22,4504184.47,0.641349975928152,0.000211279854249103,0,0
396,22,4546318.78,0.588503650735592,7.43250565650081e-06,2,0
406,23,555748.11,0.596931464246702,5.7203683885785e-05,4,1
414,23,54378.72,0.69234750425419,0.000211587984259042,2,0
405,23,887000.12,0.627178301206218,3.69695158472504e-05,4,1
409,23,4455347.44,0.596527416586911,4.28643109655923e-05,2,0
415,23,4522769.57,0.603842298350952,2.77601906556062e-05,1,0
420,23,4053964.66,0.589700299596386,2.33511130578852e-05,3,1
407,23,1462454.97,0.595316913804431,2.38790712343954e-05,2,0
413,23,3297393.2,0.610833141017119,3.29828213898715e-05,1,0
412,23,2245206.41,0.619580729570669,1.05086052151287e-05,0,0
417,23,3536695.32,0.586911895422824,1.70034587320699e-06,2,0
403,23,2924871.13,0.605070136440856,8.34412893098454e-05,1,0
404,23,1719800.27,0.590499416996368,0.000104394258460904,2,0
422,23,3894604.51,0.58930114652723,2.55611191931498e-06,2,0
411,23,4529177.45,0.588503650735592,7.22683445454197e-06,2,0
424,23,3131005.77,0.589700299596386,1.340225194945e-05,4,1
418,23,965324.26,0.602616951850509,4.01010228442956e-05,2,0
416,23,1678838.93,0.617486674470338,4.84998655793588e-05,3,1
421,23,372998.72,0.603433572924091,9.44643621034917e-05,3,1
410,23,960923.71,0.588105307647482,4.67122162808689e-06,2,0
419,23,4027570.39,0.58930114652723,4.58553672855263e-06,2,0
423,23,3682781.12,0.594108867433752,1.25533625708387e-05,0,0
408,23,3014459.98,0.586911895422824,4.02474961142422e-08,3,1
438,24,3771731.17,0.586117632982609,1.16036776087069e-05,2,0
429,24,1602704.35,0.617486674470338,5.57548307152941e-05,2,0
432,24,1317044.71,0.59170012399923,2.04851213132843e-05,3,1
