"transaction_id","account_id","amount","iso_anomaly_score","ae_reconstruction_error","combined_anomaly_score","fraud_flag"
285,15,2213237.74,0.586514629753225,9.14397219667774e-06,2,0
294,15,2677264.21,0.586117632982609,5.85843523846281e-06,1,0
281,15,3478484.8,0.602616951850509,1.16270765243412e-05,3,1
283,15,1984386.94,0.59612364241666,3.40154613037115e-05,3,1
282,15,4261191.84,0.600987023585029,4.64388826928891e-06,3,1
275,15,507389.54,0.594511276930571,1.12114505921448e-05,4,1
289,15,2073214.68,0.592903272490204,2.70089041254317e-05,2,0
288,15,1484668.88,0.590899381693565,1.51147306789799e-05,3,1
290,15,4239675.97,0.588503650735592,4.48142825988052e-06,2,0
278,15,4029681.6,0.608768650962231,5.98857094192484e-05,3,1
279,15,1614476.13,0.592501951410515,2.62466656957748e-05,3,1
280,15,1481722.26,0.590899381693565,1.51046400447391e-05,1,0
270,15,1383885.75,0.59170012399923,1.58915697963397e-06,4,1
293,15,3977989.83,0.596527416586911,7.20246859613957e-07,3,1
287,15,4375804.63,0.591299617300021,1.91089079160251e-05,1,0
291,15,4017327,0.588902263634591,1.68648279273678e-05,2,0
286,15,2472970.14,0.584928254245173,1.54924864483369e-05,2,0
297,15,111553.8,0.635299055311591,2.58598985890075e-05,3,1
274,15,4283375.15,0.58930114652723,4.5367125233303e-06,1,0
284,15,3067486.72,0.587707234187633,1.57976920439332e-05,3,1
271,15,3495823.04,0.594108867433752,3.42588950234204e-05,1,0
272,15,2792830.35,0.593706730317642,2.66091479554666e-06,4,1
277,15,1324137.28,0.586117632982609,8.62241572793241e-06,4,1
298,15,4338018.16,0.588902263634591,9.597282587773e-06,3,1
296,15,2301734.12,0.590499416996368,2.82910512797486e-06,3,1
276,15,3109376.83,0.594108867433752,3.33234745840451e-05,2,0
273,15,3766842.45,0.595316913804431,2.56364614939973e-06,3,1
295,15,4105566.59,0.58930114652723,1.84545296825154e-05,2,0
292,15,1601453.46,0.614150897502341,9.84743345652056e-06,1,0
269,15,1793586.07,0.593304865397874,3.06253548278771e-05,2,0
300,17,2454558.27,0.586117632982609,5.95670399950763e-06,4,1
302,17,2849716.97,0.616233640130579,1.65205256293567e-05,4,1
308,17,3247385.66,0.609593608354792,5.10657008548169e-05,2,0
312,17,454581.72,0.592100901974813,2.52171920951489e-05,2,0
301,17,1076805.49,0.587707234187633,6.61958565930583e-06,2,0
311,17,1556665.72,0.588503650735592,2.18961450160395e-06,1,0
307,17,3868897.28,0.593706730317642,1.93184089789645e-06,3,1
306,17,3652171.33,0.592100901974813,3.3103539520676e-06,4,1
309,17,471712.98,0.592903272490204,2.09463869050729e-05,3,1
314,17,3759325.12,0.60058023082072,1.25992884978298e-05,1,0
305,17,3873329.98,0.617068713513821,9.80826990628479e-07,3,1
304,17,4854471.72,0.59612364241666,3.09684539708362e-05,2,0
303,17,3831734.95,0.594913958992591,5.83199015738791e-06,1,0
313,17,4928194.48,0.599767471148618,3.71137806828362e-05,3,1
299,17,2849198.38,0.58930114652723,1.46615740310901e-05,4,1
310,17,3482378.86,0.592100901974813,8.84982040662351e-07,0,0
321,19,745099.92,0.616651035464399,4.84569285624468e-06,4,1
330,19,2875858.88,0.591299617300021,1.40953422983014e-05,2,0
334,19,4961444.51,0.598550393488012,7.53658220037269e-06,4,1
326,19,3343856.7,0.588105307647482,2.31445893048267e-06,1,0
316,19,9642.77,0.740348679358958,0.00234787220740655,4,1
324,19,2488757.6,0.592903272490204,2.20909920933303e-05,4,1
325,19,4643103.75,0.58930114652723,1.97850923805891e-05,2,0
315,19,4910068.6,0.599767471148618,3.69899695275068e-05,2,0
320,19,2870351.07,0.59170012399923,2.00498726997485e-06,2,0
333,19,522488.19,0.59170012399923,8.35958629624899e-06,2,0
329,19,4239023.02,0.58930114652723,1.04543788857425e-05,2,0
335,19,4156454.75,0.595720141550831,1.59350437455214e-05,2,0
328,19,208910.35,0.65628609606268,3.28931446213309e-05,2,0
327,19,1198017.33,0.590099723025057,3.87668366757378e-06,2,0
318,19,943222,0.58930114652723,9.17389123110211e-06,2,0
317,19,1634971.46,0.586117632982609,2.12909079204356e-05,1,0
323,19,539766.84,0.594108867433752,1.78980202390622e-05,2,0
322,19,194832.63,0.646582329039694,2.28746856225388e-05,2,0
332,19,2021786.19,0.598955811376664,7.90857764201271e-06,2,0
331,19,1413525.23,0.586514629753225,7.43188214249965e-06,1,0
319,19,1092650.91,0.628453590150841,2.5687934542318e-05,2,0
353,20,2681764.17,0.592903272490204,3.46288658552912e-05,2,0
336,20,3739509.08,0.586911895422824,1.09984320130313e-05,1,0
339,20,4246254.77,0.589700299596386,2.17182420571718e-05,1,0
344,20,4935440.39,0.594913958992591,2.4082046923744e-05,2,0
337,20,2671926.37,0.587707234187633,2.57304980959163e-05,1,0
349,20,53138.11,0.678425650598704,2.57097439429772e-05,3,1
348,20,4213328.59,0.610419683667435,6.24837693686437e-05,3,1
341,20,3570458.83,0.590499416996368,8.2275205650985e-07,2,0
350,20,645312.35,0.595720141550831,2.37476147065554e-05,3,1
343,20,4522074.59,0.590099723025057,1.11283713656865e-05,2,0
351,20,577276.73,0.643089371976331,9.98887504884684e-06,4,1
347,20,2046607.84,0.597335785581275,3.41354635859874e-05,3,1
345,20,224739.17,0.655841872768801,3.20094940971896e-05,2,0
346,20,4409842,0.588105307647482,6.43222873820463e-06,0,0
338,20,1759476.28,0.587707234187633,2.23338827142771e-05,2,0
340,20,2286711.55,0.589700299596386,6.11539907474885e-06,3,1
342,20,1030943.17,0.58930114652723,8.93274255265874e-06,1,0
352,20,917609.45,0.590899381693565,6.81671370740091e-06,2,0
362,21,1004045.84,0.591299617300021,4.06630093216646e-06,3,1
363,21,766334.49,0.625905600140666,1.0513139916956e-05,1,0
361,21,4297578.29,0.588105307647482,1.41976941853384e-05,3,1
365,21,347845.03,0.607533307664696,5.66466821584346e-06,2,0
360,21,3624825.88,0.594913958992591,1.81455465177401e-05,1,0
366,21,717673.89,0.62336794065162,9.87278476930792e-06,2,0
368,21,3620672.73,0.596527416586911,3.82634148489633e-06,0,0
374,21,3063429.9,0.588503650735592,5.51423277925464e-06,3,1
370,21,4068716.62,0.588902263634591,2.77821370299575e-05,3,1
371,21,3811119.07,0.626329546611447,2.33789542464055e-05,0,0
354,21,1975136.31,0.594511276930571,2.93550316890071e-05,4,1
373,21,1934448.92,0.58930114652723,2.52661300772513e-05,4,1
372,21,4686117.47,0.641784383383158,2.009650066082e-05,3,1
357,21,923207.16,0.594108867433752,9.11374483405419e-06,3,1
369,21,3421898.72,0.587707234187633,1.87531562399611e-05,0,0
377,21,4409805.51,0.592100901974813,3.40099027773908e-06,1,0
364,21,3136440.93,0.591299617300021,2.2205657258079e-06,1,0
356,21,2345315.98,0.587309430173541,5.95795235049144e-06,2,0
359,21,3845863.7,0.590099723025057,9.40482484707887e-06,4,1
376,21,1435030.69,0.587707234187633,3.98967398045187e-06,3,1
367,21,3424129.38,0.586911895422824,4.84487409179884e-06,2,0
355,21,2774195.18,0.588503650735592,1.11989760099217e-05,2,0
375,21,2271661.76,0.587707234187633,1.09143917265018e-05,4,1
358,21,2180307.2,0.605479970366071,2.74739821817833e-05,3,1
393,22,3935024.32,0.592501951410515,3.12043283815677e-05,2,0
402,22,2384923.35,0.594511276930571,2.11654054590532e-05,4,1
399,22,4551247.22,0.593706730317642,1.97896967135174e-05,1,0
395,22,4789824.96,0.617486674470338,7.29890434385913e-05,3,1
382,22,1030369.49,0.593706730317642,7.13465721907088e-06,3,1
401,22,486247.6,0.594108867433752,1.80894895157408e-05,2,0
400,22,4880647.51,0.621261085558807,1.50044058733638e-05,4,1
383,22,4740077.02,0.606300471186558,7.51628825023356e-06,4,1
379,22,4200836.6,0.593706730317642,3.98996633287257e-06,1,0
388,22,2159487.31,0.58930114652723,2.6098297605403e-05,4,1
397,22,3518312.48,0.605070136440856,7.46639270398869e-06,3,1
394,22,4263152.03,0.617486674470338,3.21365802773e-06,2,0
392,22,3052179.86,0.589700299596386,2.46457155787533e-05,4,1
384,22,2741479.38,0.592903272490204,1.63522406310323e-05,3,1
380,22,2303447.11,0.587309430173541,2.21170103898375e-05,2,0
389,22,1930467.39,0.611660896051,3.39969585748735e-05,3,1
387,22,1086673.51,0.588503650735592,8.81593197806181e-06,3,1
378,22,720774.89,0.603433572924091,2.7321847739503e-06,2,0
390,22,3846430.91,0.589700299596386,2.7537938136196e-05,4,1
381,22,1689668.86,0.592100901974813,2.17237156941635e-06,3,1
391,22,2057037.37,0.590899381693565,2.8167013807326e-06,2,0
385,22,3220356.24,0.594511276930571,8.98719897824638e-06,3,1
386,22,2714600.7,0.588105307647482,5.96738373691838e-06,1,0
398,22,4504184.47,0.641349975928152,1.94403327381575e-05,0,0
396,22,4546318.78,0.588503650735592,1.94329571374495e-05,2,0
406,23,555748.11,0.596931464246702,6.77078220341385e-06,4,1
414,23,54378.72,0.69234750425419,2.83623212458143e-05,2,0
405,23,887000.12,0.627178301206218,1.62504880551591e-05,4,1
409,23,4455347.44,0.596527416586911,3.09196945934963e-05,2,0
415,23,4522769.57,0.603842298350952,1.87849145388482e-05,1,0
420,23,4053964.66,0.589700299596386,6.18118475754507e-06,3,1
407,23,1462454.97,0.595316913804431,3.04409748236981e-05,2,0
413,23,3297393.2,0.610833141017119,5.15786759794581e-05,1,0
412,23,2245206.41,0.619580729570669,2.87257797699319e-05,0,0
417,23,3536695.32,0.586911895422824,1.47433668559008e-05,2,0
403,23,2924871.13,0.605070136440856,1.40227072865441e-05,1,0
404,23,1719800.27,0.590499416996368,2.90116507151861e-05,2,0
422,23,3894604.51,0.58930114652723,1.4154632264007e-05,2,0
411,23,4529177.45,0.588503650735592,1.9379978223423e-05,2,0
424,23,3131005.77,0.589700299596386,1.99945359458118e-05,4,1
418,23,965324.26,0.602616951850509,3.07597616730431e-06,2,0
416,23,1678838.93,0.617486674470338,3.53491983839999e-05,3,1
421,23,372998.72,0.603433572924091,5.97362017557943e-06,3,1
410,23,960923.71,0.588105307647482,2.25601396312588e-05,2,0
419,23,4027570.39,0.58930114652723,2.18412610744234e-05,2,0
423,23,3682781.12,0.594108867433752,1.78657860360431e-05,0,0
408,23,3014459.98,0.586911895422824,7.3045066347258e-06,3,1
